competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
international-cider-awards,2013,https://www.brewingawards.org/winner/2013-2/international-cider-competition-4-classes/,data/source/web/international-cider-awards/2013/cider-all-classes.html,official,2026-09-13T20:08:19Z,200,171059,ea32012dc4261626a80d2166ac6c667e137ca47f7ed4e5ad9b2f3311053a6268,text/html,"2013 International Cider Competition, all 4 classes, medal list"
international-cider-awards,2013,https://www.brewingawards.org/winner/2013-2/,data/source/web/international-cider-awards/2013/results.html,official,2026-09-13T20:08:17Z,200,149976,619b70fbf13d6c9d433cf84fd9bded7080bc4b83a0cd2a7c8191dc431d3ec019,text/html,2013 winners index page (links to category pages)
international-cider-awards,2015,https://www.brewingawards.org/winner/2015-2/international-cider-competition-category-1-for-cider-apple-class-3-5-7-5-abv/,data/source/web/international-cider-awards/2015/cider-cat1.html,official,2026-09-13T20:08:23Z,200,162965,dc77615b3cd4470f985dbb5ef6b5a4fad053c6f943d705b98da95af67a2ae14e,text/html,2015 cider category 1 (cider apple class)
international-cider-awards,2015,https://www.brewingawards.org/winner/2015-2/international-cider-competition-category-2-for-open-apple-class-cider-3-5-7-5-abv/,data/source/web/international-cider-awards/2015/cider-cat2.html,official,2026-09-13T20:08:25Z,200,154690,1fb9a76ae839b164f70833b040bb7f0f43a89d907344dd1cc640f55695a708f1,text/html,2015 cider category 2 (open apple class)
international-cider-awards,2015,https://www.brewingawards.org/winner/2015-2/international-cider-competition-category-3-for-flavoured-cider-class-3-5-7-5-abv/,data/source/web/international-cider-awards/2015/cider-cat3.html,official,2026-09-13T20:08:28Z,200,145787,a53d8d5552310ec9fb5dd358d5208d2069ab400ff7c3bcc97c846a42c4d114e5,text/html,2015 cider category 3 (flavoured)
international-cider-awards,2015,https://www.brewingawards.org/winner/2015-2/international-cider-competition-category-4-for-low-alcohol-cider-class-1-2-3-5-abv/,data/source/web/international-cider-awards/2015/cider-cat4.html,official,2026-09-13T20:08:30Z,200,145630,729c765126bd9141564bb8e50bd83531a5222ca5e63fcbd549dd093fea8c0c70,text/html,2015 cider category 4 (low alcohol)
international-cider-awards,2015,https://www.brewingawards.org/winner/2015-2/international-cider-competition-category-5-for-speciality-cider-class-or-perry-class-1-2-8-5-abv/,data/source/web/international-cider-awards/2015/cider-cat5.html,official,2026-09-13T20:08:33Z,200,146111,57a10d5745ac527704a3682ddd1456bee7ab336edb80706996d93804a9436ce3,text/html,2015 cider category 5 (speciality/perry)
international-cider-awards,2015,https://www.brewingawards.org/winner/2015-2/,data/source/web/international-cider-awards/2015/results.html,official,2026-09-13T20:08:21Z,200,155364,7c92d498ea57f6cb63d410b7508425cec93f673e1aa662a5ca5228cfcd9ab3ca,text/html,2015 winners index page (links to category pages)
international-cider-awards,2017,https://www.brewingawards.org/winner/2017-2/international-cider-competition-category-1-2017-10/,data/source/web/international-cider-awards/2017/cider-cat1.html,official,2026-09-13T20:08:37Z,200,162506,bd69a1faa3ac19c15cc60e43ff708110aec9da6d8dd43bca9cd5138537ec36b4,text/html,2017 cider category 1
international-cider-awards,2017,https://www.brewingawards.org/winner/2017-2/international-cider-competition-category-2-2017-11/,data/source/web/international-cider-awards/2017/cider-cat2.html,official,2026-09-13T20:08:38Z,200,162374,95c4f2e7ff57bd18f4e7f449c86864b6ccabb7ef3c98fd9feae4ec05b753d45c,text/html,2017 cider category 2
