competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
concours-regional-cidricole-de-bretagne,2017,https://actu.fr/bretagne/quimper_29232/maison-cidricole-bretagne-palmares-2017_5252361.html,data/source/web/concours-regional-cidricole-de-bretagne/2017/results.html,press,2026-09-13T20:01:18Z,200,134028,31091859c54d404eda8100ec37db0f1ae2853544e7afaba33574f21a573baf30,text/html,actu.fr (Côté Quimper): palmarès 2017 Maison Cidricole de Bretagne
concours-regional-cidricole-de-bretagne,2018,https://cuisinealouest.com/les-meilleurs-cidres-2018/,data/source/web/concours-regional-cidricole-de-bretagne/2018/results-press.html,press,2026-09-13T20:06:16Z,200,64033,d09ff93bef63fa4f19db6d24614fd0c5b894bc9528554af88f9ea193302c2660,text/html,Cuisine à l'ouest: palmarès complet du 4e concours MCB 2018 (le PDF officiel Palmarès-2018.pdf hébergé sur lamaisoncidricole.bzh n'est plus en ligne ni archivé)
concours-regional-cidricole-de-bretagne,2018,https://www.maisoncidricoledebretagne.bzh/concours-cidricole-bretagne-2018/,data/source/web/concours-regional-cidricole-de-bretagne/2018/results.html,official,2026-09-13T20:01:17Z,200,99457,2c4b3dc4c5787510d7260f0b5965affc349e80e5fc516a1b3d516c2289b2ec95,text/html,"Concours cidricole Bretagne 2018, page officielle MCB"
concours-regional-cidricole-de-bretagne,2019,https://www.maisoncidricoledebretagne.bzh/wp-content/uploads/2019/06/Palmares-concours-MCB-2019.pdf,data/source/web/concours-regional-cidricole-de-bretagne/2019/results-pdf.pdf,pdf,2026-09-13T20:01:16Z,200,65721,342ac92b6be79bcf0284f9514c96e93102a9652470e60ad08ad2b4e41b88c5ad,application/pdf,Palmarès PDF du concours MCB 2019
concours-regional-cidricole-de-bretagne,2019,https://www.maisoncidricoledebretagne.bzh/palmares-du-5eme-concours-regional-des-produits-cidricoles-de-bretagne/,data/source/web/concours-regional-cidricole-de-bretagne/2019/results.html,official,2026-09-13T20:01:15Z,200,65552,232b2a1b7fe64bddb1ef6892f9a2f30736724af72e87ffe3fa79c4ced508f553,text/html,"Palmarès du 5e concours régional des produits cidricoles de Bretagne (2019), page officielle MCB"
concours-regional-cidricole-de-bretagne,2021,https://www.maisoncidricoledebretagne.bzh/palmares-du-6eme-concours-des-produits-cidricoles-bretons/,data/source/web/concours-regional-cidricole-de-bretagne/2021/results.html,official,2026-09-13T20:00:38Z,200,72251,5220789175513ee61f599b7d181330e8168c41f63a30b9126ada1c295b37b68f,text/html,"Palmarès 6e concours des produits cidricoles bretons (2021), page officielle MCB"
concours-regional-cidricole-de-bretagne,2022,https://www.maisoncidricoledebretagne.bzh/palmares-du-7eme-concours-des-produits-cidricoles-bretons/,data/source/web/concours-regional-cidricole-de-bretagne/2022/results.html,official,2026-09-13T20:00:39Z,200,93119,2c099c40e829b679a30c65ba2944a77a23d67f504e28e9e51fe17e8e5dd41d28,text/html,"Palmarès 7e concours des produits cidricoles bretons (2022), page officielle MCB"
concours-regional-cidricole-de-bretagne,2023,https://www.maisoncidricoledebretagne.bzh/palmares-2023-du-8eme-concours-regional-cidricole/,data/source/web/concours-regional-cidricole-de-bretagne/2023/results.html,official,2026-09-13T20:00:41Z,200,68053,0f9d4a64f54401b661b9937e1c91b9b29ecf39832ad5cb3c903ef29b915e80ca,text/html,"Palmarès 2023 du 8e concours régional cidricole, page officielle MCB"
concours-regional-cidricole-de-bretagne,2024,https://www.maisoncidricoledebretagne.bzh/palmares-du-concours-regional-cidricole-2024/,data/source/web/concours-regional-cidricole-de-bretagne/2024/results.html,official,2026-09-13T20:00:42Z,200,66934,168298aae7c8e550c60e69004681293e85c216106cf8e6671df95db407b256a7,text/html,"Palmarès du concours régional cidricole 2024 (9e), page officielle MCB"
concours-regional-cidricole-de-bretagne,2025,https://www.maisoncidricoledebretagne.bzh/palmares-2025-concours-regional-cidricole/,data/source/web/concours-regional-cidricole-de-bretagne/2025/results.html,official,2026-09-12T02:18:39Z,200,67544,f4d8ce40aaf6ea5032fc2591c9f1c8006fdbc883c6fd01ba6ca7fc8e42be50f4,text/html,captured in an earlier session (2026-09-11); URL taken from the page's canonical link
concours-regional-cidricole-de-bretagne,2026,https://www.maisoncidricoledebretagne.bzh/palmares-2026-produits-cidricoles/,data/source/web/concours-regional-cidricole-de-bretagne/2026/results.html,official,2026-09-12T02:18:40Z,200,70590,4cd8e68953f04f1b25f0afcb14898e8910c4a4e5e89c69b69b45ef032d005b1c,text/html,captured in an earlier session (2026-09-11); URL taken from the page's canonical link
