competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
us-open-cider-championship,2014,https://web.archive.org/web/20151222125332/http://usopenbeer.com/2014-u-s-open-beer-championship-results/,data/source/web/us-open-cider-championship/2014/results.html,wayback,2026-09-13T20:08:02Z,200,39703,ec585389c40f18af731b50c5d0a1d3ced2f0846c4951ce66510964eb71a522b0,text/html,"2014 cider medals were judged within the U.S. Open Beer Championship; results page on usopenbeer.com, Wayback 2015-12-22"
us-open-cider-championship,2015,https://web.archive.org/web/20260216171836/https://theusopenchampionships.com/2015_us_open_cider_medal_winnners/,data/source/web/us-open-cider-championship/2015/results.html,wayback,2026-09-13T20:12:56Z,200,59000,3acc6c68b9a5e3fa7689a495af16b41129abb73461ef943baea03cf3fde5a27b,text/html,"2015 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2016,https://web.archive.org/web/20260216083523/https://theusopenchampionships.com/2016_us_open_cider_medal_winners/,data/source/web/us-open-cider-championship/2016/results.html,wayback,2026-09-13T20:09:11Z,200,62516,fac643a75b51420367c1f5d4335d39530f57e4ac2b90c99db3f7521d15d09008,text/html,"2016 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2017,https://web.archive.org/web/20260216081214/https://theusopenchampionships.com/2017_us_open_cider_medal_winners/,data/source/web/us-open-cider-championship/2017/results.html,wayback,2026-09-13T20:08:09Z,200,63439,1094d3397c80ed513068e479fb5291627f962b3eacee54d4149cd6adfd05ab55,text/html,"2017 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2018,https://web.archive.org/web/20260216172551/https://theusopenchampionships.com/2018-u-s-open-cider-championship-medal-winners/,data/source/web/us-open-cider-championship/2018/results.html,wayback,2026-09-13T20:09:47Z,200,64866,c61f4843332abdf5fe698174dc6fd01eaa8cd4b9fde740ec0e47f77bb5fe0043,text/html,"2018 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2019,https://web.archive.org/web/20260217002336/https://theusopenchampionships.com/2019_us_open_cider_medal_winners/,data/source/web/us-open-cider-championship/2019/results.html,wayback,2026-09-13T20:10:24Z,200,68217,83f21a626fc18f5f82575a2a5f1f4cbefd7c1ce79b13b435991248f5cadb1560,text/html,"2019 medal winners page on current official site, Wayback 2026-02-17 (live site blocks curl)"
us-open-cider-championship,2020,https://web.archive.org/web/20260216234249/https://theusopenchampionships.com/2020-u-s-open-cider-championship-medal-winners/,data/source/web/us-open-cider-championship/2020/results.html,wayback,2026-09-13T20:13:01Z,200,65229,7f59590d8bdf2e26f09d25a86bbfa55cbfce9083dcab33feba1821acc5aa27fa,text/html,"2020 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2021,https://web.archive.org/web/20260512013225/https://theusopenchampionships.com/2021_us_open_cider_medal_winners/,data/source/web/us-open-cider-championship/2021/results.html,wayback,2026-09-13T20:11:02Z,200,70555,56b851f8cd8e3ab0e8906f0119885064da7c9204a258711265b76ca2fb6d36ca,text/html,"2021 medal winners page on current official site, Wayback 2026-05-12 (live site blocks curl)"
us-open-cider-championship,2022,https://web.archive.org/web/20260218063540/https://theusopenchampionships.com/2022_us_open_cider_medal_winners/,data/source/web/us-open-cider-championship/2022/results.html,wayback,2026-09-13T20:08:23Z,200,65543,f94f94929e15daf5bea448b32a5ee8e89c76e3b9e4756b71831439219d51782c,text/html,"2022 medal winners page on current official site, Wayback 2026-02-18 (live site blocks curl)"
us-open-cider-championship,2023,https://web.archive.org/web/20260216174053/https://theusopenchampionships.com/2023_us_open_cider_medal_winners/,data/source/web/us-open-cider-championship/2023/results.html,wayback,2026-09-13T20:08:27Z,200,66097,6f795498cd852a729445f15d8c7950df62fac6eb2e8fabefdd4de5ab62e91de5,text/html,"2023 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2024,https://web.archive.org/web/20260216223812/https://theusopenchampionships.com/2024_cider_medal_winners/,data/source/web/us-open-cider-championship/2024/results.html,wayback,2026-09-13T20:11:32Z,200,69325,bd1fa31ab1c8f50005bd21b924e01d9f3a95a1f13069ef598c7c0ff704499005,text/html,"2024 medal winners page on current official site, Wayback 2026-02-16 (live site blocks curl)"
us-open-cider-championship,2025,https://theusopenchampionships.com/2025-u-s-open-cider-championship-medal-winners/,data/source/web/us-open-cider-championship/2025/results.html,official,2026-09-11T23:33:33Z,200,69550,c8167d3c6d8e16340c5526ebedbd601111b7f6487c5c1d07ca665d990dfd83db,text/html,captured in an earlier session (2026-09-11); URL taken from the page's canonical link
