competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
sagardo-forum,2017,https://locaporlasidra.com/ii-sagardo-forum-jornadas-la-sidra,data/source/web/sagardo-forum/2017/press-locaporlasidra.html,press,2026-09-15T13:12:50Z,200,78081,b33018bf005512c43e945aca52662bf6750834c0e059937d4cf1bb4a4178b595,text/html,Loca por la Sidra blog report on II Sagardo Forum 2017: per-category medal counts and winners with their scores (ES)
sagardo-forum,2017,https://web.archive.org/web/20180217124846/http://www.sagardoarenlurraldea.eus/es/sagardo-forum/concurso-sidra-internacional/resultados/,data/source/web/sagardo-forum/2017/results-wayback.html,wayback,2026-09-15T13:12:48Z,200,96065,af56c94defdbfe0c95f21101e0fc4afdde392d506635587f22d9ae69d834ccaf,text/html,Wayback Feb 2018 of the 'Resultados' page as published after the 2017 competition (Best of show and category winners only)
sagardo-forum,2017,https://sagardoarenlurraldea.eus/es/blog/concurso-sagardo-forum/,data/source/web/sagardo-forum/2017/results.html,official,2026-09-15T13:12:46Z,200,402382,c03a7dfc2fd507fd760a3461500a1efc6a1bbc949bba6fe1b69a8be5688f06f6,text/html,"Sagardoaren Lurraldea post 25 Nov 2017 on the first Sagardo Forum International Cider Competition (held within II Sagardo Forum): category winners and medal counts only, no full list (ES); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
sagardo-forum,2019,https://sagardoarenlurraldea.eus/wp-content/uploads/2020/02/Sagardo-Forum-2019_Revista.pdf,data/source/web/sagardo-forum/2019/results-pdf.pdf,pdf,2026-09-15T13:12:53Z,200,1682981,6b988515d4496e99e5c51272e9bcad9d0f2d63efc34718f5386baf9abb1cf5d0,application/pdf,Sagardo Forum 2019 magazine (ES): 'Premiados' pages list every gold/silver/bronze medal with points per category
sagardo-forum,2019,https://sagardoarenlurraldea.eus/es/blog/una-sidra-vasco-estadounidense-destaca-entre-las-190-presentadas-al-ii-concurso-de-sidra-internacional-sagardo-forum/,data/source/web/sagardo-forum/2019/results.html,official,2026-09-15T13:12:52Z,200,387561,9c607f81faa425ccc52eea62f7baa214ad66bcc7c5b9f4b1b0c2c80009a72f93,text/html,Sagardoaren Lurraldea post 25 Nov 2019: II Sagardo Forum International Cider Competition (III Sagardo Forum) medal summary by category (ES); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture
sagardo-forum,2021,https://sagardoarenlurraldea.eus/wp-content/uploads/2021/11/Sagardo-Forum-2021_Lehiaketa_Puntuaciones_2.pdf,data/source/web/sagardo-forum/2021/results-pdf.pdf,pdf,2026-09-15T13:12:56Z,200,213163,76d1d615cf3d1e475a9ed221178e0438fced367eeb49ab920fdd5a7f1a430e7c,application/pdf,Sagardo Forum 2021 competition scores PDF (ES): full list of medals with points per category
sagardo-forum,2021,https://sagardoarenlurraldea.eus/es/blog/una-sidra-de-hielo-asturiana-destaca-entre-las-205-presentadas-al-iii-concurso-de-sidra-internacional-sagardo-forum/,data/source/web/sagardo-forum/2021/results.html,official,2026-09-15T13:12:55Z,200,388082,f6b25f6b7be5424dadc1129062e22c66c446ddadb127de642514c3c7d27d9fad,text/html,Sagardoaren Lurraldea post 22 Nov 2021: III Sagardo Forum International Cider Competition (IV Sagardo Forum) medal summary by category (ES); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture
sagardo-forum,2023,https://sagardoarenlurraldea.eus/wp-content/uploads/2023/12/Sagardo-Forum-2023_Lehiaketa_Resultados-1.pdf,data/source/web/sagardo-forum/2023/results-pdf.pdf,pdf,2026-09-13T20:11:30Z,200,186705,16b0c5e6566529648b4f2e9cca32f778794ac69da03e4d25b1a398d564e6019b,application/pdf,IV Sagardo Forum 2023 international cider competition full results PDF (ES)
sagardo-forum,2023,https://sagardoarenlurraldea.eus/es/sagardo-forum/resultados/,data/source/web/sagardo-forum/2023/results.html,official,2026-09-13T20:11:27Z,200,334655,b314ffcfbd44e1914b9c6e42137964e5931adffec022a3bac50a6cd825d20f92,text/html,Sagardoaren Lurraldea 'Resultados' page (ES) linking the 2023 full results PDF; Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture
sagardo-forum,2025,https://sagardoarenlurraldea.eus/wp-content/uploads/2025/11/Sagardo-Forum-2025-Domina-guztiak-webgunerako-ES-1.pdf,data/source/web/sagardo-forum/2025/results-pdf.pdf,pdf,2026-09-13T20:11:35Z,200,272002,20577a7c2becf291003fb147a549b101f776c78851cf59e1c64a4271b624e23d,application/pdf,VI Sagardo Forum 2025 international cider competition all medals PDF (ES)
sagardo-forum,2025,https://sagardoarenlurraldea.eus/es/sagardo-forum/concurso-sidra-internacional/,data/source/web/sagardo-forum/2025/results.html,official,2026-09-13T20:11:33Z,200,350944,a1e2564dba86c30b38594e44d5c4a1f2c933fab2d500f6cde2ecd100754db3c6,text/html,Sagardoaren Lurraldea 'Concurso Internacional de Sidra' page (ES) linking the 2025 all-medals PDF; Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture
