competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
good-food-awards,2016,https://www.sonomamag.com/2016-good-food-awards-finalists/,data/source/web/good-food-awards/2016/finalists.html,press,2026-09-13T20:11:46Z,200,115848,f91b94259a7b1ee497a19d60af6c514ba7ec9ea7fb3da3a25c47b8298a54a8dd,text/html,2016 finalists list reproduced by Sonoma Magazine (foundation finalists page for 2016 not archived)
good-food-awards,2016,https://web.archive.org/web/20191018020902/https://goodfoodfdn.org/awards/winners/2016/,data/source/web/good-food-awards/2016/winners.html,wayback,2026-09-13T20:13:08Z,200,174497,a7eb3480e1230c4bf98e83a49576b6ed789f297cd512b05ac60945974792ce14,text/html,"2016 winners, foundation per-year archive page, Wayback 2019-10-18 (live site blocks curl); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2017,https://www.whitewoodcider.com/press/2016/11/15/this-is-america-announcing-the-2017-good-food-awards-finalists,data/source/web/good-food-awards/2017/finalists.html,press,2026-09-13T20:15:04Z,200,121161,c41d92b7b58be38bb7717810b1fd0ae75837f10364731874dcfe74d208ab30ea,text/html,2017 finalists press release (all 16 cider finalists) reproduced on Whitewood Cider Co. press page (foundation finalists page for 2017 not archived)
good-food-awards,2017,https://web.archive.org/web/20200220143527/https://goodfoodfdn.org/awards/winners/2017/,data/source/web/good-food-awards/2017/winners.html,wayback,2026-09-13T20:13:13Z,200,178535,48a46914368b168825b23df0367a285dd0efa199348452e268d913fc2f3165f5,text/html,"2017 winners, foundation per-year archive page, Wayback 2020-02-20 (live site blocks curl); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2018,https://totalfood.com/2018-good-food-awards-finalists/,data/source/web/good-food-awards/2018/finalists.html,press,2026-09-13T20:11:54Z,200,311716,4145cbdab8537bd81a7958d84c72beee9157a7a7f21851d2dc70e1d16423ec55,text/html,2018 finalists list reproduced by TotalFood (foundation finalists page for 2018 not archived)
good-food-awards,2018,https://web.archive.org/web/20180801120049/https://goodfoodfdn.org/awards/winners/,data/source/web/good-food-awards/2018/winners.html,wayback,2026-09-13T20:13:18Z,200,191162,ed9d9c7fe3e801424212f41686308bd3b31ce3db6c1c86a2d0d450176e6c0d23,text/html,"2018 winners, foundation winners page as it stood 2018-08-01 (page overwritten yearly); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2019,https://web.archive.org/web/20190125104802/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2019/finalists.html,wayback,2026-09-13T20:14:21Z,200,106695,44047ba55d16619450ec1a2107db534b916083e3bec40af305a9d5bdffb150d0,text/html,"2019 finalists, foundation finalists page as it stood 2019-01-25 (page overwritten yearly)"
good-food-awards,2019,https://web.archive.org/web/20190302054016/https://goodfoodfdn.org/awards/winners/,data/source/web/good-food-awards/2019/winners.html,wayback,2026-09-13T20:13:23Z,200,200505,b569ea309dcb63f7bc49422e6dfa3a3379c64f1c2f02b44e79f700ab524cfd97,text/html,"2019 winners, foundation winners page as it stood 2019-03-02 (page overwritten yearly); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2020,https://web.archive.org/web/20200821025402/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2020/finalists.html,wayback,2026-09-13T20:14:26Z,200,103413,be2b7a1ba25e93ab90ff2c0c33b9944cae54c0fb38324be167d6d6ddfd5fd947,text/html,"2020 finalists, foundation finalists page as it stood 2020-08-21 (page overwritten yearly)"
good-food-awards,2020,https://web.archive.org/web/20200409234321/https://goodfoodfdn.org/awards/winners/,data/source/web/good-food-awards/2020/winners.html,wayback,2026-09-13T20:13:28Z,200,208096,c73585f7de70511d83f578a1776d24f2233c2c2ad0baa70e73b3fad68ea79db5,text/html,"2020 winners, foundation winners page as it stood 2020-04-09 (page overwritten yearly); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2021,https://web.archive.org/web/20210618181130/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2021/finalists.html,wayback,2026-09-13T20:14:31Z,200,104919,0bee8f3bdea751261f4f36cde12baf8a54f9dd74329c57d2980661ca8e7ac1ce,text/html,"2021 finalists, foundation finalists page as it stood 2021-06-18 (page overwritten yearly)"
good-food-awards,2021,https://web.archive.org/web/20210227180655/https://goodfoodfdn.org/awards/winners/2021/,data/source/web/good-food-awards/2021/winners.html,wayback,2026-09-13T20:13:33Z,200,211942,0611dcf50d255fc9fd2f75b01ce99297d026b5cc6c2579d6d254eb07ca19b725,text/html,"2021 winners, foundation per-year archive page, Wayback 2021-02-27; Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2022,https://web.archive.org/web/20220127172005/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2022/finalists.html,wayback,2026-09-13T20:14:36Z,200,210364,799e8676554eafd10e188da292a62186cd5edd741e787605fbaf9d6809d026ad,text/html,"2022 finalists, foundation finalists page as it stood 2022-01-27 (page overwritten yearly)"
good-food-awards,2022,https://web.archive.org/web/20220121034953/https://goodfoodfdn.org/awards/winners/2022/,data/source/web/good-food-awards/2022/winners.html,wayback,2026-09-13T20:13:38Z,200,234232,968b78571aec4163a65e8f583340f811db2cd8bced9b8569b42fb6c15c7f47fb,text/html,"2022 winners, foundation per-year archive page, Wayback 2022-01-21; Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2023,https://web.archive.org/web/20230127140016/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2023/finalists.html,wayback,2026-09-13T20:14:42Z,200,194979,15bef9e416144f547f9b02d992cbbfe02ef8b442ec8257f87ad60f7c66da1486,text/html,"2023 finalists, foundation finalists page as it stood 2023-01-27 (page overwritten yearly)"
good-food-awards,2023,https://web.archive.org/web/20230505211117/https://goodfoodfdn.org/awards/winners/2023/,data/source/web/good-food-awards/2023/winners.html,wayback,2026-09-13T20:13:44Z,200,244529,b233fd306071c008e3cbbfeb231debdae1f4e95ef15d5569e451c2a0e6f159a3,text/html,"2023 winners, foundation per-year archive page, Wayback 2023-05-05; Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2024,https://web.archive.org/web/20240118172257/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2024/finalists.html,wayback,2026-09-13T20:14:47Z,200,152191,6dad3aa74eff7b6c8284b41be9d1b6211d3b2a0bb7209ab3dec72bf9ae99ddf5,text/html,"2024 finalists, foundation finalists page as it stood 2024-01-18 (page overwritten yearly)"
good-food-awards,2024,https://web.archive.org/web/20240510195231/https://goodfoodfdn.org/awards/winners/2024/,data/source/web/good-food-awards/2024/winners.html,wayback,2026-09-13T20:14:02Z,200,239326,26bfccfd7f6701a87d00a68c0d953d9cf784d6071befaa9c943e2d92477e119f,text/html,"2024 winners, foundation per-year archive page, Wayback 2024-05-10; Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2025,https://web.archive.org/web/20250116080402/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2025/finalists.html,wayback,2026-09-13T20:14:52Z,200,154401,7fdfde4e23325f53c0c7f347f874398243f3f31878d43e9043af92f0fa594cbb,text/html,"2025 finalists, foundation finalists page as it stood 2025-01-16 (page overwritten yearly)"
good-food-awards,2025,https://web.archive.org/web/20250122123532/https://goodfoodfdn.org/awards/winners/,data/source/web/good-food-awards/2025/winners.html,wayback,2026-09-13T20:14:10Z,200,1661558,941f017a5aea01f90f8145546c5a5109480591815e60470dc14baa782fd48956,text/html,"2025 winners, foundation winners page as it stood 2025-01-22 (page overwritten yearly); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
good-food-awards,2026,https://web.archive.org/web/20260116123647/https://goodfoodfdn.org/awards/finalists/,data/source/web/good-food-awards/2026/finalists.html,wayback,2026-09-13T20:14:57Z,200,103714,0f7f6668a1678e47fb6b42bc6049d0d3594a50b51416bb0213c63b264982c94d,text/html,"2026 finalists, foundation finalists page as it stood 2026-01-16 (page overwritten yearly)"
good-food-awards,2026,https://web.archive.org/web/20260418071411/https://goodfoodfdn.org/awards/winners/,data/source/web/good-food-awards/2026/winners.html,wayback,2026-09-13T20:14:16Z,200,1776624,c57ac09436267d21593c985ccb6a80fc8df6c746d52544b98ed1265115b3b2c5,text/html,"2026 winners, foundation winners page as it stood 2026-04-18 (live site blocks curl); Google Maps browser API key in an embedded script URL replaced with AIza-REDACTED after capture"
