competition_id,year,url,file,kind,fetched_at,http_status,bytes,sha256,content_type,note
sisga,2014,https://web.archive.org/web/20141222165144/http://www.lasidra.as/descargues/premiossisga14.pdf,data/source/web/sisga/2014/results-pdf.pdf,wayback,2026-09-15T13:12:57Z,200,1548373,3844e39f6229f5e246571e7aab109d83e8c05b7094a08284ae2686c79d0701c7,application/pdf,La Sidra magazine Nb.131 (Nov 2014) 'Premios SISGA' pages (IV SISGA 2014 award list) PDF via Wayback; lasidra.as original gone
sisga,2015,https://www.lasidra.net/estiu-de-los-llagares-asturianos-nel-v-sisga/,data/source/web/sisga/2015/results.html,official,2026-09-15T13:12:58Z,200,178755,5048fa4dde96d155c881aa8016029d8f50be1d51c5d5699d1da75a5623f23b42,text/html,"La Sidra 'Esitu de los llagares asturianos nel V SISGA' (AST): full V SISGA 2015 award list, 1st-3rd per category"
sisga,2016,https://www.lesfartures.com/2016/10/cena-de-las-sidras-de-gala-2016-premios.html,data/source/web/sisga/2016/press-lesfartures.html,press,2026-09-15T13:13:00Z,200,181047,d4fbdc28d1740f01dedd8d3414821e4903dfc8e081a9e657b0bc492b6cbc3eb2,text/html,Les Fartures blog: VI SISGA 2016 gala dinner and category winners list (ES)
sisga,2016,https://www.lasidra.net/nuechi-de-premios-del-vi-sisga/,data/source/web/sisga/2016/results.html,official,2026-09-15T13:12:59Z,200,172642,7cc67a15cdc7db1040fe9ce8737228db2e06887419a2a9218241c23ce903665e,text/html,La Sidra 'Nuechi de premios del VI SISGA' (AST): VI SISGA 2016 category winners only (no 2nd/3rd places published)
sisga,2017,https://www.lasidra.net/es/premios-sisga17-2/,data/source/web/sisga/2017/results.html,official,2026-09-13T20:16:51Z,200,164412,8041f3818064dd81dea75498d785215315624d85d285f09f2d0f0e1b2f116729,text/html,La Sidra 'Premios SISGA'17' full award list (ES; lasidra.as post migrated to lasidra.net)
sisga,2018,https://www.lasidra.net/es/17-premios-para-asturies-en-sisga/,data/source/web/sisga/2018/results.html,official,2026-09-13T20:16:54Z,200,171968,63c751ce30dab76ff36830c0870b0b93be2de80a7804924122227d1ad4253fff,text/html,La Sidra VIII SISGA 2018 awards post 'Asturies se lleva casi 20 premios...' (ES; migrated from lasidra.as)
sisga,2019,https://www.lasidra.net/es/7-sidras-asturianas-obtienen-el-primer-lugar-de-su-categoria-en-el-certamen-del-xix-sisga/,data/source/web/sisga/2019/results.html,official,2026-09-13T20:16:57Z,200,169631,d9f6010e156bbcdafa4dc7f87cbf5bfebf807cf6cdc1d7ec31a34b8916c883b5,text/html,La Sidra IX SISGA 2019 awards post (ES; migrated from lasidra.as)
sisga,2020,https://www.lasidra.net/es/todos-los-reconocimientos-del-sisga-2020/,data/source/web/sisga/2020/results.html,official,2026-09-13T20:17:00Z,200,187361,2579e02182a608ae9c5ea5a187265a2bb899e05ffa238966faf58f2b1821ec4a,text/html,La Sidra 'Todos los reconocimientos del SISGA 2020' (ES; migrated from lasidra.as)
sisga,2021,https://www.lasidra.net/es/sidras-ganadoras-en-el-certamen-del-xi-sisga/,data/source/web/sisga/2021/results.html,official,2026-09-13T20:17:03Z,200,171823,9d03f157e1c8475f32c9c9788ad5c2dee6a17e74b6d66da96468134dcc80f431,text/html,La Sidra XI SISGA 2021 winning ciders (ES; migrated from lasidra.as)
sisga,2022,https://www.lasidra.net/es/premios-sisga-a-las-mejores-sidras-internacionales-de-gala/,data/source/web/sisga/2022/results.html,official,2026-09-13T20:17:06Z,200,168949,61d5f3df1d141b7751279ce74654958d996e3371a54639f05b613aacea19524f,text/html,La Sidra XII SISGA 2022 awards (ES; migrated from lasidra.as)
sisga,2023,https://www.lasidra.net/es/premios-sisga23-2/,data/source/web/sisga/2023/results.html,official,2026-09-13T20:17:09Z,200,202237,3aece5d67020003846e8463d4b8d082676b310ca64264ef0c90995a49ea2a03b,text/html,La Sidra 'Premios SISGA'23' (ES; migrated from lasidra.as)
sisga,2024,https://www.lasidra.net/es/premios-sisga-2024-3/,data/source/web/sisga/2024/results.html,official,2026-09-13T20:17:12Z,200,183460,def4ac40d840097808722359bb601cd767ccc5ead75d687cb89e0eacdda8cdfe,text/html,La Sidra 'Premios SISGA 2024' (ES)
sisga,2025,https://www.lasidra.net/es/clasificacion-premios-sisga25/,data/source/web/sisga/2025/results.html,official,2026-09-13T20:17:16Z,200,177355,9268036e9acd07708bb157db9d599b88f4b2f63d4266447f2424ba223f923609,text/html,"La Sidra 'Clasificacion Premios SISGA'25' (ES), XV SISGA held 25-28 Sept 2025"
